# rad, volume, fluid, trappedW, trappedNW
6.593500999999999876e-06,3.213420999999999723e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.099062999999999890e-06,2.655271999999999890e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.050072999999999949e-06,2.148603000000000018e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.891085999999999851e-05,1.403365000000000049e-12,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.535665999999999876e-05,3.535304999999999949e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.973418000000000087e-06,2.005000999999999859e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.370791000000000036e-05,8.513126999999999779e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.310278999999999591e-06,2.671529000000000107e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.662041000000000169e-05,9.207832000000000705e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.601787999999999986e-05,1.986306000000000008e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.037508999999999929e-05,8.502288999999999740e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.543594999999999915e-05,1.514047000000000031e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.932983999999999855e-05,8.662959999999999672e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.416777000000000053e-05,6.395412000000000053e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.353878000000000087e-06,1.224675999999999944e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.297881999999999898e-05,5.043120000000000427e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.616871000000000058e-05,2.220132000000000097e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.719087000000000365e-06,1.045580999999999995e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.636206000000000102e-05,2.228260999999999910e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.098686999999999938e-05,1.893100000000000032e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.375426000000000017e-06,3.882658000000000070e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.038601999999999988e-05,5.302415000000000156e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.315977000000000086e-06,4.026258999999999778e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.877610000000000383e-06,1.541682999999999851e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.299370999999999964e-05,1.112775999999999968e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.384243999999999904e-06,1.788244000000000112e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.601023000000000411e-06,5.237387999999999741e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.533976999999999704e-06,2.546893000000000106e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480373999999999965e-05,2.094954999999999932e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.793874000000000075e-06,1.552250000000000025e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.182950000000000084e-05,1.027156999999999947e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.197964999999999885e-05,3.959064000000000184e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.565422999999999688e-06,1.533555000000000047e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.171640999999999918e-05,1.473676000000000101e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.711648999999999864e-06,3.733636999999999891e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.964391000000000078e-05,4.659188999999999687e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.001417000000000018e-05,3.966651000000000139e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.632068999999999775e-06,1.048560999999999961e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.936743000000000138e-06,1.601290999999999932e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.715746000000000185e-05,1.368034000000000065e-12,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.453187000000000017e-05,9.605038999999999762e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.082986999999999897e-05,6.968462999999999890e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203851999999999973e-05,3.405793000000000238e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.995510999999999513e-06,9.136302999999999869e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.668558000000000026e-05,1.738932000000000087e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328560000000000033e-05,9.174235000000000187e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.310722000000000673e-06,7.171942999999999796e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.593949000000000460e-06,4.226758999999999782e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521800999999999967e-05,1.459316000000000049e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.102827999999999851e-05,2.702144999999999893e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.426787999999999967e-05,1.948101999999999942e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.470941999999999284e-06,6.949767999999999534e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.686019000000000095e-05,2.547705999999999767e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675906000000000078e-05,8.968316000000000163e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.896253999999999954e-05,2.970652999999999782e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.785571000000000639e-06,9.149849999999999377e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.018888000000000027e-05,7.491660000000000412e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.779653000000000018e-05,2.958460000000000098e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.292002000000000289e-06,5.267191999999999939e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.224430000000000066e-05,1.555231000000000000e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295991000000000006e-05,7.516044999999999959e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.165272999999999982e-05,3.359731999999999981e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.706880999999999797e-06,1.885785000000000014e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.698113000000000019e-06,2.007711000000000095e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.170170999999999995e-05,3.147852000000000207e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.672827999999999879e-06,8.114836000000000502e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.264636999999999846e-05,4.075299999999999811e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.058961000000000007e-05,7.759896000000000300e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.757351000000000086e-06,2.901833000000000309e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.392015999999999989e-05,1.927239999999999975e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.717216999999999401e-06,4.291786000000000197e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.305298000000000051e-05,1.893913000000000071e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461688999999999991e-05,1.487764999999999972e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.691939000000000195e-06,3.766150999999999693e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.459920000000000316e-06,2.582116000000000008e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.711968999999999818e-06,5.283448999999999682e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.810619999999999951e-06,4.037096999999999817e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202911999999999944e-05,1.052355000000000038e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449739000000000046e-05,1.321945999999999949e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.296005000000000793e-06,5.370151999999999860e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.454869999999999483e-06,4.714462000000000283e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.876726000000000288e-06,2.359941000000000062e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.368662000000000009e-05,1.795560000000000076e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.710334999999999849e-06,2.842224999999999913e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.611453000000000084e-05,4.208063999999999930e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.255838000000000020e-05,2.626822000000000053e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.622748999999999936e-05,1.876844000000000045e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.195289999999999166e-06,7.578361999999999824e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248731999999999956e-05,6.789909000000000578e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.841693999999999921e-05,2.163504999999999928e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.638868999999999953e-06,6.123382000000000151e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.180158000000000415e-06,2.243434000000000001e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.215256999999999727e-06,4.606084000000000162e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.133321999999999989e-05,6.218213000000000133e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.863422000000000737e-06,6.681530999999999825e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.680188000000000192e-06,5.906624999999999615e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.171645000000000110e-05,7.505749000000000030e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.412024000000000094e-06,9.266357000000000700e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.818114999999999939e-06,3.186326000000000256e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.621965000000000388e-06,4.261981999999999999e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.007676999999999853e-05,2.143997000000000038e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440466000000000008e-05,2.417651999999999946e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.953822000000000010e-05,4.463565999999999845e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.344415000000000152e-05,1.110472999999999927e-12,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199952000000000043e-06,1.121717000000000000e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.054227999999999923e-05,5.098934999999999619e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.426453999999999980e-05,1.972758999999999995e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.680970999999999904e-06,4.061481999999999995e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.601038000000000024e-06,1.533555000000000047e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556064000000000083e-05,2.575343000000000228e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600197000000000156e-05,1.685556000000000002e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.603264999999999972e-05,2.403291999999999894e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.148070000000000407e-06,3.153812999999999958e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.312212999999999967e-05,1.232804999999999915e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.358918000000000296e-06,2.443934000000000005e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.252768999999999965e-05,1.227114999999999967e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.751181999999999863e-05,7.501955999999999584e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.817164000000000005e-05,4.899246999999999834e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.532283000000000047e-05,1.340911999999999982e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.126961000000000116e-05,2.934888000000000085e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.574264000000000255e-06,5.771152000000000342e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.916982000000000196e-06,2.387035000000000024e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.772630999999999972e-06,2.061900000000000155e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.910370000000000049e-06,3.573779000000000124e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.910615999999999640e-06,1.514588999999999889e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451916999999999943e-05,2.535785000000000085e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.872048999999999723e-06,1.853270999999999897e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.331709000000000006e-05,4.467358999999999786e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.405822000000000420e-06,1.446851999999999869e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.247113999999999932e-05,6.451227000000000255e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.695490000000000171e-06,8.182572000000000386e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.005870000000000078e-05,1.490744999999999874e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176971999999999986e-05,1.012525999999999966e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.756144000000000037e-05,2.940036000000000176e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.016693000000000109e-06,5.511044000000000100e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.193857999999999886e-06,1.062109000000000078e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.937500000000000070e-06,5.416213000000000117e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.551393999999999919e-05,4.639951999999999978e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.662612000000000134e-05,3.640161000000000184e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.354950999999999938e-06,1.097331999999999980e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.359448999999999758e-05,1.065142999999999958e-12,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.551236999999999866e-05,2.380803000000000029e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424113999999999931e-05,1.971675000000000027e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.095959000000000349e-06,2.506250999999999869e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.416370000000000205e-06,2.663399999999999852e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.295587000000000690e-06,5.142556999999999758e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160987000000000003e-05,6.042097999999999676e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.497511000000000151e-05,2.850895000000000142e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.631294000000000693e-06,1.315172000000000033e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.855549999999999691e-06,3.741765999999999831e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.746265000000000127e-05,1.788514999999999978e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.494863999999999932e-06,2.248853000000000099e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.085084999999999963e-05,1.470966000000000055e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.294432000000000044e-05,7.889950999999999689e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.638986000000000099e-05,2.899936000000000175e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.124413999999999887e-06,5.047725999999999776e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.142838999999999986e-05,7.879112999999999649e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.594017999999999188e-06,1.964901000000000111e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.920770999999999452e-06,1.341182999999999911e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.323165000000000062e-05,1.256376999999999928e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441350000000000015e-05,2.208482000000000091e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.246660000000000763e-06,3.332636999999999883e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414054999999999966e-05,9.699869999999999744e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.686474000000000076e-05,2.815400999999999870e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.830301000000000147e-05,5.604248999999999499e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.460998000000000003e-06,2.300331999999999846e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508800999999999922e-05,9.959978999999999964e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.989668000000000401e-06,1.284285000000000002e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.191201000000000356e-06,8.643180999999999979e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145906999999999971e-05,6.944348999999999514e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.401288999999999852e-06,4.199664999999999977e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032546000000000024e-05,3.354312999999999962e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512007999999999975e-05,3.975592000000000171e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.644963999999999835e-06,2.915379999999999817e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.768424999999999929e-05,1.477469000000000043e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.507305000000000089e-06,2.005000999999999859e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.197487000000000398e-06,3.378698000000000140e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.361599000000000073e-05,4.314274999999999810e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.961147999999999266e-06,6.499997000000000611e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443910000000000038e-05,2.150498999999999953e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.696436999999999842e-06,5.500206000000000218e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730283999999999916e-05,3.194454999999999943e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.815249999999999854e-06,4.308042999999999940e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.172123999999999994e-05,7.112334999999999400e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.360056999999999594e-06,8.263855999999999283e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.479399999999999930e-05,1.855438999999999895e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.829730000000000422e-06,6.115253999999999400e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.314992000000000636e-06,6.960604999999999753e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.103409000000000001e-06,1.132555000000000040e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.257418999999999997e-05,9.114626999999999791e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.502406000000000369e-06,2.628176999999999950e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.708173000000000142e-06,2.660691000000000067e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.001049000000000024e-05,3.759918999999999824e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.811505000000000028e-06,3.251353000000000119e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.768739999999999761e-06,1.463108999999999928e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.075277999999999908e-06,1.747601999999999875e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.838638999999999812e-06,3.338055999999999903e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.011972000000000041e-05,2.702958000000000184e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.169756000000000002e-06,2.132345999999999959e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.613776999999999166e-06,4.587118000000000003e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505500999999999965e-06,1.273446999999999963e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.238652999999999946e-05,1.247435999999999896e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.933744999999999898e-05,5.221673000000000423e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285331000000000010e-05,1.340098999999999943e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.462678999999999959e-05,1.725656000000000003e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.185306000000000066e-05,6.258854999999999739e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.587872000000000213e-06,7.870984000000000341e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.006257000000000046e-05,1.134450999999999974e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.393295999999999916e-05,1.112233999999999984e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.728060999999999990e-06,1.259899000000000004e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.129693999999999962e-05,2.117173000000000121e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.005112999999999977e-05,7.001247000000000621e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.710015999999999906e-06,3.061691000000000075e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.229687999999999940e-05,1.229823999999999940e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.237739000000000195e-06,4.817422000000000205e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.451208000000000062e-05,4.122715999999999838e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.325669999999999865e-06,2.920798999999999836e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097252000000000011e-05,7.933302000000000026e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.795655000000000005e-05,4.858063999999999685e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.792199000000000064e-05,1.001145999999999943e-12,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.327838000000000084e-06,2.373487999999999885e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.059892000000000317e-06,4.183408000000000076e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.517284999999999986e-06,1.110878999999999961e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.256611999999999342e-06,4.335137999999999723e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.924712999999999936e-06,9.927464999999999846e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.082967000000000028e-05,7.055436999999999555e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.205098999999999939e-06,7.914336000000000498e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.191992000000000056e-05,1.246623000000000110e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.823541999999999940e-06,2.311169999999999885e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.972817000000000227e-06,2.471027999999999967e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.114737999999999965e-05,8.540221000000000057e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274856000000000081e-05,1.399979000000000087e-13,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
